ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max_GSR,min_GSR,mean_GSR,number_of_peaks,number_of_peaks_SCIPY,number_of_valleys,mean_time_between_peaks,median_time_between_peaks,mean_height_of_peaks,median_height_of_peaks,variance_height_of_peaks,ratio_of_peaks,ratio_of_valleys,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,labels
0.393705113,0.068439077,0.427141774,0.131093375,0.068671077,0.139285383,0.072552371,0.41041979,0.085164835,0.10828313,0.078830084,0.276072706,0.306967213,0.113883727,0.402171946,0.22626071,0.027336801,0.00905441,0.145356026,0.82136001,0.173723251,0.456433052,0.068671077,0.15889452,0.264348796,0.018891299,0.176293364,0.375001958,0.146485443,0.806704546,0.782512714,0.913422184,0.386363637,0.525279969,0.592161427,0.451850567,0.430600718,0.369308532,0.630691468,0.054724593,0.090906808,0.636779126,0.363220874,0.159797704,0.135107479,0.608113263,0.391886737,0.138572518,0.12341815,0.591986243,0.28034086,0.150866773,0.044652113,0.090187772,0.410936654,0.417177914,0.544846051,0.190064061,0.155424213,0.169911318,0.157042125,0.008263593,0.422019642,0.546351085,0.450871646,0.345490462,0.243891754,0.260848435,0.141377747,0.282549551,0.4369362,0.827451078,0.948121007,0.571188909,0.982620166,0.575304991,0.763001431,0.734795007,0.741304909,0.498088741,0.661964972,0.599280604,0.115535286,0.575304991,0.763001431,0.734795007,0.741304909,0.218140435,0.253048872,0.192930861,0.223759909,0.125279676,0.474269434,0.495333343,0.431455631,0.517801864,0.395378275,0.725958756,0.596715091,0.366190891,0.491879753,0.455200254,0.778652143,0.562781437,0.641449107,0.677010361,0.600585325,0.55077301,0.793762234,0.645312309,0.471559372,0.536894811,0.431858517,1
0.435731291,0.025028948,0.385334283,0.064672919,0.025190053,0.073528235,0.02816794,0.348575712,0.100274725,0.138295018,0.078272981,0.202857776,0.419786504,0.041943191,0.652589241,0.073668502,0.013346034,0.000985963,0.094695191,0.743649444,0.255755745,0.354556268,0.025190053,0.078276661,0.213740964,0.005565503,0.22052145,0.211643931,0.101711343,0.760253701,0.775881939,0.836675332,0.277173914,0.589687452,0.636744232,0.537642617,0.323180692,0.455812891,0.544187109,0.02317599,0.032410338,0.710938424,0.289061576,0.087947264,0.057190183,0.689071665,0.310928335,0.074490437,0.050837602,0.306215091,0.374494769,0.113429958,0.052034198,0.086809674,0.432593395,0.349693252,0.381526104,0.287092883,0.225450945,0.074979061,0.076263629,0.007054736,0.464310888,0.400394477,0.660320246,0.233715993,0.218579973,0.47516311,0.198409767,0.14796957,0.669006048,0.465804623,0.48446949,0.396263474,0.365719983,0.320229803,0.313732052,0.247192269,0.302753168,0.120321339,0.910892513,0.972115262,0.47843664,0.320229803,0.313732052,0.247192269,0.302753168,0.663372584,0.956058909,0.914064107,0.540386627,0.913818708,0.530458584,0.527012235,0.19476169,0.320626459,0.320618658,0.370415034,0.286471811,0.100934845,0.267265236,0.245346356,0.943015978,0.773509602,0.054665466,0.446497188,0.291407323,0.457484064,0.202405651,0.468481007,0.190247064,0.518174574,0.229979427,1
0.447178858,0.022198439,0.374306031,0.075906148,0.022169162,0.086962525,0.025536923,0.347076462,0.071428571,0.100072042,0.064623955,0.206728169,0.493200693,0.068224051,0.705681247,0.055848271,0.014591245,0.000985963,0.066123187,0.662699662,0.336710138,0.366922422,0.022169162,0.096285746,0.167534853,0.006001857,0.276487598,0.22063892,0.148762424,0.576672007,0.56037325,0.761023886,0,0.6207016,0.656001223,0.584999598,0.161771159,0.408554792,0.591445208,0.018962147,0.030653372,0.716392523,0.283607477,0.106635134,0.071781053,0.694889075,0.305110925,0.088926058,0.062252855,0.804985762,0.317662325,0.33275178,0.265379768,0.271526836,0.148890092,0.26993865,0.258366801,0.828268159,0.757611801,0.201297543,0.19030979,0.042973558,0.059254734,0.104536489,0.599628537,0.260438382,0.200844978,0.400368142,0.208558915,0.357542262,0.596028216,0.578959796,0.676199814,0.529026739,0.683430516,0.469832155,0.539837882,0.462453559,0.518830542,0.449585791,0.326033603,0.503999738,0.779716521,0.469832155,0.539837882,0.462453559,0.518830542,0.353322351,0.343608311,0.143456867,0.244392445,0.11536973,0.388921725,0.684096546,0.584132455,0.195552304,0.469804555,0.553652125,0.347058382,0.247362144,0.301350365,0.525946239,0.720826018,0.507857186,0.821051491,0.496087989,0.335990986,0.460643942,0.350052592,0.319672992,0.64941896,0.324997866,0.423675988,0
0.536528203,0.017573026,0.294777567,0.011754444,0.017630716,0.021804484,0.023782681,0.267616192,0,0.010986311,0.007799443,0.197197639,0.390544727,0.010883993,0.712760181,0.127984379,0.053829722,0.005420836,0.039788269,0.533922993,0.463736692,0.556340031,0.017630716,0.009475641,0.385974005,0.001528514,0.109010889,0.089778251,0.006951877,0.692118828,0.695179927,0.907636149,0.049418605,0.611808905,0.650306731,0.571691131,0.551525394,0.475693673,0.524306327,0.017300532,0.022620609,0.551242233,0.448757767,0.010952261,0.006857087,0.546053241,0.453946759,0.012412311,0.009502367,0.557631186,0.539031565,0.286725725,0.19127946,0.214600048,0.306984299,0.381595092,0.416331995,0.405128025,0.33146436,0.124568518,0.128073189,0.021898036,0.24032392,0.317554241,0.689711721,0.195155321,0.22697812,0.259422175,0.126415282,0.171052316,0.736690325,0.370662051,0.449073511,0.69437749,0.491573259,0.620646136,0.535180171,0.699524074,0.616684673,0.757743461,0.602554878,0.25145467,0.756592686,0.620646136,0.535180171,0.699524074,0.616684673,0.244437318,0.752736341,0.608445581,0.269493684,0.30560705,0.348471306,0.576089098,0.725393763,0.146571623,0.505880236,0.541798622,0.369780483,0.298612821,0.360977086,0.729546976,0.5935235,0.380474994,0.487095861,0.471293638,0.384690969,0.571982278,0.455504842,0.698028444,0.139295811,0.547197526,0.145821497,0
0.48660972,0.013240777,0.337934495,0.010650918,0.013340561,0.017732529,0.016967801,0.310344828,0.013736264,0.026433365,0.017827298,0.076037782,0.399920677,0,0.583063995,0.226824545,0.059255123,0.008532924,0.066257506,0.661444869,0.335451714,0.57067662,0.013340561,0.010190803,0.339696994,0.001231098,0.130051118,0.075786919,0.012902117,0.754545456,0.757738385,0.970765932,0.283333333,0.554558041,0.606935057,0.499455251,0.540171607,0.456600629,0.543399371,0.013058451,0.018214867,0.656758465,0.343241535,0.016699372,0.002588011,0.631068245,0.368931755,0.015574924,0.005226494,0.460953997,0.509264551,0.32370459,0.252792054,0.263254171,0.341635084,0.336196319,0.459170013,0.309953506,0.266492747,0.217815539,0.13783626,0.107709549,0.35623326,0.463510848,0.630878633,0.24606083,0.532322815,0.75712964,0.509737626,0.167631097,0.599804898,0.421940596,0.391014377,0.344604147,0.249366721,0.571600625,0.402124789,0.292149688,0.388208845,0.809441002,0.59939458,0.136467471,0.82043361,0.571600625,0.402124789,0.292149688,0.388208845,0.272788515,0.133102602,0.159570498,0.362897987,0.051548177,0.442376764,0.452352929,0.762414635,0.549816759,0.472366457,0.440475252,0.380988095,0.378378303,0.373442303,0.593054061,0.936051644,0.358137302,0.754806622,0.501623506,0.37873275,0.628926875,0.474680061,0.68373733,0.098175484,0.596486383,0.12730065,0
0.487316294,0.029238911,0.337767687,0.149895341,0.029275761,0.174535373,0.035199787,0.31934033,0.167582418,0.235788342,0.148189415,0.212243078,0.461003656,0.092115742,0.689722043,0.050986115,0.003094054,0.000448551,0.226689259,0.8900633,0.109213854,0.174036389,0.029275761,0.190994511,0.099680018,0.012230668,0.409902932,0.313167998,0.366850755,0.463884893,0.460054629,0.70420439,0,0.741159146,0.747988749,0.735970398,0.599468212,0.6411005,0.3588995,0.033325134,0.028258966,0.60833626,0.39166374,0.186592502,0.167770614,0.606395227,0.393604773,0.156455567,0.140751233,0.578629551,0.209871534,0.419748098,0.286386016,0.404832044,0.569030861,0.565644172,0.617135207,0.422804408,0.337810082,0.206007333,0.187736673,0.024436529,0.387560108,0.418145957,0.290355896,0.669338881,0.559945357,0.391101876,0.437631822,0.113763677,0.315898345,0.341178017,0.39360859,0.490779895,0.329925569,0.373000882,0.411825468,0.430402694,0.400239846,0.26069158,0.686371243,0.797034999,0.743136626,0.373000882,0.411825468,0.430402694,0.400239846,0.201905428,0.184031402,0.003296286,0.272913707,0,0.498906747,0.244955187,0.193837917,0.331925522,0.259035323,0.255726023,0.278985228,0.276400557,0.269872095,0.693035639,0.735339493,0.221707782,0.707583241,0.48700679,0.259034345,0.436039288,0.292462101,0.73322849,0.228045999,0.723556776,0.343844152,1
0.416247295,0.028977775,0.404448999,0.08069896,0.028947605,0.088752143,0.03158957,0.383058471,0.063186813,0.084049537,0.063509749,0.23333639,0.491985016,0.07061322,0.801357466,0.055074976,0.010255318,0.000706639,0.091367249,0.736177769,0.263370496,0.318701924,0.028947605,0.101362718,0.192119545,0.007329921,0.244372399,0.245288211,0.136875805,0.660806254,0.630217808,0.904502046,0.083881579,0.639905139,0.669371638,0.611352441,0.374063056,0.458336503,0.541663497,0.026479966,0.036778727,0.612312753,0.387687247,0.101631549,0.086634919,0.600440949,0.399559051,0.086158321,0.075184491,0.855280198,0.340985973,0.43122199,0.203066518,0.284822445,0.269085003,0.406134969,0.443105756,0.42143808,0.2413643,0.18683694,0.162455271,0.041241248,0.107028179,0.179684418,0.36525282,0.554401285,0.461707538,0.645935739,0.595387924,0.319372198,0.36942734,0.260814361,0.351477599,0.786150177,0.413664372,0.164813875,0.285830676,0.55020245,0.350299864,0.420530791,0.40047369,0.626333603,0.788288665,0.164813875,0.285830676,0.55020245,0.350299864,0.386878116,0.324449381,0.519076722,0.73469645,0.532664497,0.513297311,0.243055647,0.174689503,0.325144304,0.230173923,0.244015325,0.270215584,0.317554257,0.298498656,0.436830384,0.591562741,0.484564164,0.877092631,0.507520387,0.229156451,0.401502172,0.250635276,0.458318109,0.479972038,0.354629641,0.398893216,0
0.633013056,0.026366443,0.219218077,0.1724326,0.026267307,0.226698089,0.038453835,0.187406297,0.188186813,0.308028911,0.160167131,0.290148303,0.454662725,0.105388904,0.85800474,0.02123856,0.002565111,0.000242734,0.118750756,0.78896842,0.210619979,0.155138196,0.026267307,0.220085903,0.073104724,0.012993882,0.493699319,0.321577057,0.48930383,0.334254844,0.325808536,0.570259208,0,0.511069,0.582833202,0.427435109,0.629899369,0.455537883,0.544462117,0.024129462,0.033768633,0.525994786,0.474005214,0.200001115,0.207226235,0.520514589,0.479485411,0.166293631,0.173982429,0.816216487,0.241790371,0.371899643,0.269885979,0.307805391,0.40877098,0.425766871,0.464524766,0.519399909,0.350204167,0.150270796,0.128246112,0.038492436,0.171404853,0.197238659,0.7526995,0.119561145,0.291006115,0.960320028,0.575969766,0.259668582,0.743143127,0.837877889,0.815766788,0.469841259,0.891187546,0.80363109,0.938467685,0.517193665,0.964548094,0.505699671,0.884400021,0.525091294,0.793108362,0.80363109,0.938467685,0.517193665,0.964548094,0.520710993,0.249996325,0.312141388,0.649191478,0.301925038,0.344119435,0.607337702,0.424440858,0.321623384,0.440675424,0.809482958,0.610093576,0.517603692,0.586446873,0.262739224,0.308301441,0.757969462,0.685942177,0.586487832,0.615011586,0.419367986,0.658758031,0.166318215,0.642927041,0.432336486,0.514914269,1
0.667948012,0.063417355,0.194381639,0.188825592,0.063315877,0.253811409,0.087539545,0.197151424,0.200549451,0.323251774,0.178272981,0.23814208,0.357505432,0.209715954,0.673409635,0.117981519,0.02725593,0.015154116,0.075113526,0.682890032,0.302956207,0.456002338,0.063315877,0.236716215,0.162851343,0.024392397,0.283333127,0.412680942,0.314403467,0.553450165,0.532527936,0.678100435,0.250000001,0.579923903,0.646806435,0.503564145,0.524114107,0.232551519,0.767448481,0.04096829,0.093111239,0.622354541,0.377645459,0.232631151,0.206505067,0.596054281,0.403945719,0.195271103,0.18060866,0.779369866,0.20308533,0.279706605,0.28611305,0.278587461,0.37953438,0.392638037,0.467202142,0.618806141,0.468829322,0.05082576,0.027649661,0.005692753,0.160440455,0.201183432,0.940416219,0.025804955,0.025470138,0.281021024,0,0.445420619,0.944394507,0.507385731,0.483371268,0.40865252,0.44387394,0.471174055,0.573757215,0.615332548,0.613168204,0.471949789,0.645627091,0.529566142,0.858516214,0.471174055,0.573757215,0.615332548,0.613168204,0.377621353,0.509583966,0.442704408,0.629640294,0.477434307,0.535015132,0.666821497,0.427910638,0.439994246,0.708149647,0.69967421,0.521482743,0.514695026,0.533041433,0.639984423,0.583001802,0.347749311,0.828333003,0.651207936,0.531235078,0.583878856,0.702873051,0.517601096,0.359263088,0.393930743,0.368464643,1
0.700135929,0.019466415,0.171530994,0.144593356,0.019392964,0.203047723,0.032435301,0.14167916,0.115384615,0.208782753,0.101392758,0.152446206,0.427184984,0.088930183,0.78674646,0.037443926,0.002149212,0.000449368,0.21714011,0.884237937,0.114666017,0.138445899,0.019392964,0.184331362,0.072909956,0.009532893,0.494418688,0.279353449,0.424978393,0.298493815,0.28599387,0.522001181,0.159375,0.467189755,0.554807036,0.362294882,0.598650452,0.480611846,0.519388154,0.019059129,0.024610945,0.626962524,0.373037476,0.182998412,0.159054721,0.618849586,0.381150414,0.151689794,0.133192957,0.715595218,0.243572462,0.30220275,0.314037565,0.31555417,0.491066594,0.590184049,0.643908969,0.413275245,0.327687582,0.078239549,0.066625925,0.004654058,0.317074699,0.414201183,0.445398539,0.456208611,0.322540473,0.365555394,0.284083718,0.403829336,0.43649599,0.21130378,0.227767947,0.705340561,0.225517062,0.227139773,0.228630161,0.048550713,0.215128759,0.315159514,0.710630103,0.71095929,0.817920442,0.227139773,0.228630161,0.048550713,0.215128759,0.54250744,0.355152172,0.361371607,0.616626854,0.374337953,0.92100833,0.289901308,0.363587929,0.551380187,0.223719336,0.180987876,0.219988812,0.099522444,0.218800145,0.396585544,0.20457822,0.573669208,0.788366037,0.533339517,0.203476374,0.46978879,0.235282061,0.538608265,0.170647919,0.29410913,0.136240143,1
0.436675883,0.022808342,0.384467797,0.036199962,0.022807931,0.042686257,0.025766651,0.355322339,0.038461538,0.055119962,0.031197772,0.231208324,0.448334072,0.052296257,0.784668619,0.192713207,0.042120568,0.00241525,0.079776819,0.706495118,0.293164412,0.519892157,0.022807931,0.042896596,0.287450405,0.003530652,0.160117713,0.161464617,0.045835375,0.675601967,0.659820798,0.913422184,0.098076923,0.69083342,0.706613396,0.677970916,0.437987519,0.522446481,0.477553519,0.023339285,0.026775347,0.530805541,0.469194459,0.040232276,0.039300386,0.534543042,0.465456958,0.036626424,0.035611196,0.822070304,0.434478812,0.372975931,0.281239885,0.323488287,0.514889009,0.699386503,0.763052209,0.535604561,0.407674339,0.247219597,0.24715837,0.035354379,0.252854659,0.376725838,0.274192938,0.675329893,0.75975253,0.348990402,0.604592921,0.903662643,0.277761533,0.737872041,0.461937396,0.224772014,0.307135895,0.537920759,0.434239719,0.46410798,0.46963365,0.555214497,0.389497237,0.496007367,0.366376819,0.537920759,0.434239719,0.46410798,0.46963365,0.27198851,0.213739869,0.223544166,0.357982983,0.126415768,0.316700816,0.180376742,0.503110551,0.735410247,0.647243514,0.378239972,0.438361527,0.34014541,0.370087572,0.394690151,0.563910439,0.574901849,0.864040303,0.634252719,0.384998124,0.649098361,0.44432476,0.58669877,0.718295392,0.611676971,0.849247225,0
0.393134556,0.024117817,0.427676752,0.025975928,0.024115044,0.02862384,0.025338862,0.392053973,0.024725275,0.033362412,0.025626741,0.165528375,0.385128806,0.02787364,0.746606335,0.318841054,0.056485766,0.002398915,0.099446038,0.754325358,0.245725401,0.563526325,0.024115044,0.028324257,0.351261968,0.002950854,0.124373012,0.143762978,0.0232619,0.587792208,0.566931414,0.79327338,0.033203125,0.656408224,0.681490194,0.632814483,0.150215036,0.387939022,0.612060978,0.019811358,0.033875634,0.678530464,0.321469536,0.03569941,0.017130498,0.635818222,0.364181778,0.032161879,0.019974689,0.767762951,0.459922101,0.359345623,0.280583088,0.285113999,0.14239307,0.195092025,0.170013387,0.5012863,0.437620323,0.216586014,0.090396655,0.167937382,0.066929812,0.079289941,0.488506303,0.381139112,0.364676037,0.450661965,0.433730657,0.089345569,0.507475596,0.54709367,0.558425828,0.494916512,0.573192092,0.515956055,0.623010042,0.678505492,0.719339233,0.804725622,0.164908213,0.386788408,0.845514577,0.515956055,0.623010042,0.678505492,0.719339233,0.921060884,0.50364068,0.544108674,0.690729724,0.732720518,0.207938564,0.690238332,0.405802312,0.18272974,0.273041168,0.804678184,0.642899546,0.611304982,0.608188807,0.495542805,0.533279453,0.561226695,0.709470898,0.951864278,0.650859668,0.763272607,0.808494797,0.419472648,0.483164015,0.518090915,0.530909556,0
0.468755189,0.01840161,0.354596339,0.06160488,0.0184466,0.073336026,0.022141968,0.317841079,0.057692308,0.085863675,0.046796657,0.112967306,0.279120395,0.06318025,0.542986425,0.058645521,0.004982245,0.000475503,0.180956836,0.859564,0.139949089,0.227135497,0.0184466,0.072761476,0.18703411,0.004384058,0.250536402,0.184431077,0.110218939,0.558181818,0.573344671,0.79327338,0.255,0.882884619,0.861708072,0.905597805,0.261942108,0.633310632,0.366689368,0.022685846,0.017372201,0.736886472,0.263113528,0.08442393,0.050248688,0.729216393,0.270783607,0.071556147,0.042843841,0.343940033,0.200632092,0.381175019,0.236178846,0.312700661,0.410936654,0.499386503,0.635876841,0.300888894,0.238924109,0.201389838,0.217799403,0.030583118,0.422019642,0.637080868,0.692402259,0.186663859,0.147991609,0.358306084,0.157668436,0.115239497,0.662120139,0.538917978,0.575412854,0.383053102,0.421614259,0.470622498,0.448165995,0.414665185,0.439971167,0.205265131,0.351183131,0.731130007,0.288986106,0.470622498,0.448165995,0.414665185,0.439971167,0.227488232,0.252785283,0,0.272913707,0.015955388,0.6853061,0.472059274,0.368466032,0.677376311,0.696428176,0.399186513,0.289247902,0.388742126,0.324785388,0.174553488,0.597089185,0.812794764,0.830867944,0.555227948,0.283676753,0.564165081,0.369967294,0.558226913,0.388367642,0.974614359,0.697577251,1
0.373231508,0.017065475,0.448347437,0.060739086,0.017121006,0.063300904,0.017092531,0.422038981,0.050824176,0.06339989,0.056824513,0.185325155,0.485785686,0.031324662,0.560609669,0.030243685,0.012642525,0.000542476,0.041987505,0.549335154,0.45086062,0.347101455,0.017121006,0.075399076,0.174909651,0.004319607,0.266211773,0.182806089,0.120315892,0.632716187,0.651963216,0.808707515,0,0.882696893,0.85358254,0.917988,0.026728106,0.520350892,0.479649108,0.018266797,0.020475152,0.833807443,0.166192557,0.094664407,0.04324323,0.811028128,0.188971872,0.079059261,0.037664381,0.495141921,0.460727799,0.307934475,0.265349923,0.271385414,0.278830536,0.349693252,0.476572959,0.204785272,0.1182205,0.084416768,0.036360415,0.026118503,0.306110302,0.499013807,0.537128346,0.355440062,0.118506762,0.138401053,0.059218809,0.306425234,0.509164547,0.144458682,0.094048865,0.126185866,0.052209539,0.091979982,0.182429852,0.119483539,0.205517836,0.495537207,0.377775574,0.569234525,0.339675565,0.091979982,0.182429852,0.119483539,0.205517836,0.393589269,0.684831274,0.539737695,0.308058815,0.338745164,0.359812545,0.444555891,0.422836319,0.409680535,0.312142479,0.601483379,0.878150592,0.882019943,0.880700975,0.236644743,0.279998727,0.814032283,0.079256071,0.120556873,0.866132433,0.029916669,0.285037766,0.45150244,0.423801009,0.473038005,0.393044201,1
0.695870867,0.72506726,0.209856396,0.754506482,0.72403588,0.957396083,0.923565892,0.418290855,0.309065934,0.389171246,0.766295265,0.685564316,0.714930643,0.371383063,0.224233283,0.990299723,1,0.582224506,0.013192498,0.258263306,0.707363016,1,0.72403588,0.766324391,0.65361253,0.579062743,0.039161644,0.911955722,0.28043024,0.653059442,0.638852014,0.742155525,0.269366197,0.643747527,0.730324016,0.518484245,0.136188006,0.366437296,0.633562704,0.576409918,0.919661914,0.807835639,0.192164361,0.825905385,0.585126403,0.666520077,0.333479923,0.806764971,0.69757856,0.560954324,0.071265172,0.019139914,0.017613171,0.019326462,0.506226313,0.404907975,0.479250335,0.741822526,0.610299077,0.006910442,0.005818856,7.28E-05,0.201165359,0.19408284,0.890098254,0.072303179,0.066179107,0.393514393,0.081032738,0.225593607,0.889656751,0.644414662,0.584714436,0.390962274,0.689872613,0.635235621,0.589407233,0.389218403,0.676497374,0.648246023,0.364646361,0.344840338,0.863174091,0.635235621,0.589407233,0.389218403,0.676497374,0.073765591,0.198496539,0.222028923,0.578178941,0.169027459,0.40961378,0.765206047,0.661177774,0.480510878,0.817744471,0.754816166,0.370552064,0.226382375,0.289802801,0.772069834,0.399864653,0.235019257,0.726204901,0.405228379,0.424822693,0.435769934,0.357191899,0.567137932,0.516894386,0.465402607,0.458996854,0
0.365592978,0.000937689,0.456305063,0,0.001003331,0,0,0.415292354,0,0,0,0,0.092956623,0.002123706,0.566655064,0.046070842,0.017322598,0.001141143,0.04596226,0.57208709,0.427220394,0.390987775,0.001003331,0,0.260196055,0,0.179431796,0,0.017427321,0.733475463,0.731494709,0.875078902,0.19921875,0.620426571,0.654873615,0.586199939,0.66122753,0.500994691,0.499005309,0.003333986,0.002359193,0.500764136,0.499235864,0,0,0.504179722,0.495820278,0,0,0.599964729,0.601111875,0.133574417,0.101503677,0.124794038,0.643746616,0.699386503,0.763052209,0.411600517,0.334315336,0.123426331,0.111914468,0.012786511,0.492505051,0.58382643,0.624151366,0.311449626,0.325869646,0.44892037,0.326068626,0.288361896,0.612562079,0.282663192,0.32637446,0.923922622,0.365558629,0.301377704,0.304069451,0.721917553,0.390365796,0.730976481,0.958519924,0.254780313,0.881509452,0.301377704,0.304069451,0.721917553,0.390365796,0.184081209,0.225662034,0.186197481,0.286901863,0.112043722,0.59000306,0.44037306,0.51156007,0.155885513,0.31852149,0.274407437,0.177250784,0.296436655,0.254821632,0.225465121,0.679244297,0.850612491,0.812859749,0.587731158,0.153537911,0.534565493,0.35200664,0.540874541,0.182220167,0.666780634,0.286570804,0
0.418688809,0.001366491,0.40200539,0.021237143,0.001440303,0.025276501,0.001755297,0.370314843,0.021978022,0.031840381,0.030083565,0.002731984,0.045081967,0.009556676,0.439668175,0.036998205,0.008366106,0.00047877,0.075504273,0.694096356,0.305725882,0.291774022,0.001440303,0.027055425,0.171036751,0.000801049,0.27153386,0.053138903,0.068831867,0.636782432,0.65258825,0.769986357,0.202380952,0.817357207,0.795028838,0.851398622,0.461791767,0.563466801,0.436533199,0.004942006,0.001315341,0.665936967,0.334063033,0.033739227,0.016778687,0.658392159,0.341607841,0.027300593,0.013378994,0.40472459,0.263681125,0.224614959,0.140304798,0.185263712,0.711965349,0.672392638,0.733601071,0.274881813,0.23408358,0.195077178,0.219277782,0.033793748,0.722757389,0.73964497,0.435920861,0.468714411,0.369002251,0.180599106,0.273252047,0.182312946,0.451668399,0.262126045,0.239133611,0.540574422,0.172798139,0.303972675,0.28334043,0.260378892,0.198777605,0.219921753,0.52616318,0.729150511,0.475212044,0.303972675,0.28334043,0.260378892,0.198777605,0.323248604,0.556882907,0.44253165,0.598648865,0.403293932,0.511648737,0.404984999,0.609390664,0.487164036,0.518831527,0.307516482,0.265279004,0.374265742,0.290903229,0.203880957,0.87286596,0.741381039,0.775033831,0.39877331,0.245315642,0.39860205,0.328049859,0.507948545,0.156657171,0.596308201,0.175155539,0
0.591192223,0.730768522,0.286353721,0.721339153,0.730937025,0.854890185,0.870728088,0.472638681,0.035714286,0.039541276,0.659888579,0.56227652,0.615994991,0.286700292,0,0.694358937,0.86812292,0.491041311,0.009640071,0.201471247,0.762746244,0.978372818,0.730937025,0.709989262,0.713856186,0.545029837,0.02990586,0.902203723,0.235917004,0.600625,0.587597898,0.690888203,0.050595239,0.661194244,0.768926936,0.50227999,0.102446864,0.320697591,0.679302409,0.557092299,0.953578161,0.857560378,0.142439622,0.786044144,0.515328869,0.662419397,0.337580603,0.77090955,0.669816861,0.264780317,0.031395545,0.033622448,0.009023398,0.019614379,0.41959935,0.452760736,0.493975904,0.389536268,0.332203161,0.01890358,0.013084109,0.00066971,0.287314193,0.33530572,0.411667268,0.500449183,0.580168828,0.752020493,0.658759629,0.222345669,0.411572835,0.238352816,0.217476606,0.150416136,0.082787853,0.200851258,0.198593741,0.23272215,0.132588456,0.114352473,0.350783997,0.942400253,0.44735914,0.200851258,0.198593741,0.23272215,0.132588456,0.355550812,0.452044008,0.273593188,0.224973056,0.202795599,0.803300452,0.259480854,0.199454343,0.413088651,0.241437798,0.242318678,0.294067598,0.431619797,0.341262566,0.405750052,0.631520547,0.597446039,0.821577543,0.510693963,0.244911432,0.382187431,0.359315712,0.516863111,0.20396966,0.537951058,0.233340562,1
0.662905014,0.723097611,0.233911362,0.76947194,0.722115075,0.95484805,0.901542899,0.449025487,0.196428571,0.239457499,0.744289694,0.634390867,0.731747773,0.467215291,0.192329658,0.431451154,0.561371687,0.495894271,0.009105731,0.185570484,0.757297764,0.911740419,0.722115075,0.79179784,0.630086765,0.595170313,0.043200544,0.91637382,0.301237046,0.710093056,0.69151723,0.850070996,0.232876712,0.664323596,0.72929111,0.573983704,0.208989316,0.409000838,0.590999162,0.596815965,0.893434422,0.722665385,0.277334615,0.813970147,0.651244443,0.632828497,0.367171503,0.805992357,0.729490057,0.551798495,0.025177208,0.023012271,0.000518037,0.011205083,0.238765566,0.406134969,0.443105756,0.416089881,0.287570048,0.007883844,0.004712743,0.000208819,0.095123976,0.179684418,0.633895622,0.221630116,0.263099763,0.519298971,0.277916621,0.280128751,0.642586398,0.585202443,0.570026276,0.404554023,0.611494426,0.58545689,0.624501842,0.318471464,0.658977964,0.643320557,0.228228177,0.56371229,0.869992671,0.58545689,0.624501842,0.318471464,0.658977964,0.385619357,0.435503278,0.526260959,0.860347747,0.622786844,0.346336288,0.531386703,0.429597063,0.342222166,0.37649946,0.778481272,0.442535275,0.190552974,0.332577921,0.552856622,0.585458068,0.437132038,0.809994439,0.437111137,0.496862116,0.491436718,0.374983847,0.701192811,0.527491086,0.679164102,0.803778331,0
